Start Time:  11-07-2025 14:53:20          Time Completed:  11-07-2025 15:45:45      Elapsed Time:  00:52:24
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\8A_seco2.txt
Plot File:     C:\IDEASVSM\LS_QC\8A_seco2.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\8A_seco2.dat

***DATA***

Field(G)	 Moment(emu)	
 15.9976 	 0.00186946 	
 13.9932 	 0.00184334 	
 11.9896 	 0.0018165 	
 9.99524 	 0.00179291 	
 8.00116 	 0.00176777 	
 6.00408 	 0.00174548 	
 3.99608 	 0.00172309 	
 2.00604 	 0.00170141 	
 0.0064292 	 0.0016796 	
-2.01017 	 0.00165798 	
-3.99787 	 0.00163713 	
-6.00325 	 0.00161599 	
-8.01131 	 0.00159592 	
-10.0021 	 0.00157453 	
-12.0013 	 0.00155393 	
-13.9935 	 0.00153459 	
-16.0067 	 0.00151314 	
-18.0066 	 0.00149271 	
-19.9982 	 0.00147221 	
-30.0071 	 0.00139597 	
-39.9941 	 0.00130778 	
-50.0034 	 0.0012149 	
-60.0038 	 0.00111756 	
-70.0024 	 0.00101802 	
-80.0051 	 0.000920439 	
-90.0004 	 0.000820994 	
-100.003 	 0.000721336 	
-110.001 	 0.000621401 	
-120.005 	 0.000508243 	
-129.999 	 0.000416724 	
-140.011 	 0.000318382 	
-150.003 	 0.000218541 	
-160 	 0.000115334 	
-170.002 	-0.00000219078 	
-180.009 	-0.000119163 	
-190 	-0.000211431 	
-200.006 	-0.000363217 	
-250.006 	-0.000940158 	
-300.009 	-0.00162893 	
-349.996 	-0.00246528 	
-400.004 	-0.00331004 	
-450.006 	-0.00408177 	
-500.006 	-0.00472524 	
-549.997 	-0.00525917 	
-599.996 	-0.00569844 	
-650.005 	-0.00608693 	
-700.01 	-0.00637248 	
-750.013 	-0.00663469 	
-800.001 	-0.00686319 	
-850.008 	-0.00706028 	
-900.001 	-0.00723718 	
-950 	-0.00739393 	
-1000 	-0.00753483 	
-2000 	-0.0089426 	
-3000.02 	-0.00944309 	
-4000.02 	-0.00967737 	
-5000.02 	-0.00979871 	
-6000 	-0.00983898 	
-7000.01 	-0.00985469 	
-7999.96 	-0.00984974 	
-9000.01 	-0.00982974 	
-9999.99 	-0.0098014 	
-11000 	-0.00976464 	
-12000 	-0.00972257 	
-13000 	-0.00967667 	
-14000 	-0.00962226 	
-15000 	-0.00957139 	
-16000 	-0.00951615 	
-17000 	-0.00945869 	
-18000 	-0.00940101 	
-18606.3 	-0.00936218 	
-18000 	-0.00940716 	
-17000 	-0.0094765 	
-16000 	-0.00953946 	
-15000 	-0.00960118 	
-14000 	-0.00965637 	
-13000 	-0.0097078 	
-12000 	-0.00975448 	
-11000 	-0.00979707 	
-9999.98 	-0.0098325 	
-8999.99 	-0.00985863 	
-7999.99 	-0.00987408 	
-7000 	-0.00987662 	
-6000.02 	-0.00985825 	
-4999.99 	-0.00981425 	
-3999.98 	-0.00969178 	
-2999.95 	-0.00945305 	
-1999.99 	-0.0089692 	
-999.982 	-0.00766629 	
-949.996 	-0.00754543 	
-900.004 	-0.00741952 	
-849.986 	-0.00728434 	
-799.995 	-0.00713976 	
-749.998 	-0.00698112 	
-699.99 	-0.00680688 	
-649.997 	-0.00661801 	
-600.001 	-0.00641067 	
-549.991 	-0.00618412 	
-500.001 	-0.00593526 	
-449.998 	-0.00566158 	
-400.002 	-0.00534299 	
-349.989 	-0.00502049 	
-300.01 	-0.0046583 	
-250.004 	-0.00425403 	
-200.006 	-0.00381075 	
-189.999 	-0.00370364 	
-179.998 	-0.0036043 	
-169.995 	-0.0035054 	
-160.009 	-0.00340724 	
-150.006 	-0.00330771 	
-140.003 	-0.00320707 	
-130 	-0.00310685 	
-120.009 	-0.00300504 	
-109.998 	-0.00290247 	
-99.9914 	-0.00279814 	
-89.9959 	-0.0026944 	
-79.9992 	-0.00258849 	
-69.9928 	-0.00248358 	
-59.9986 	-0.00237885 	
-50.0018 	-0.00227218 	
-39.9987 	-0.00216568 	
-30.0035 	-0.00206553 	
-20.0032 	-0.00195991 	
-17.9992 	-0.00192213 	
-15.9882 	-0.0018918 	
-13.9961 	-0.00186449 	
-12.0021 	-0.00183906 	
-10.0107 	-0.0018146 	
-7.99517 	-0.00179178 	
-5.99912 	-0.0017691 	
-3.99941 	-0.0017475 	
-1.99557 	-0.00172527 	
 0.00010659 	-0.00170368 	
 2.00995 	-0.00166776 	
 4.00279 	-0.00165016 	
 5.99944 	-0.00163113 	
 7.99284 	-0.00161221 	
 9.99976 	-0.001592 	
 11.9869 	-0.00157274 	
 14.0027 	-0.00155286 	
 16.0015 	-0.00153212 	
 18.0079 	-0.00151249 	
 20.0027 	-0.00149196 	
 29.996 	-0.00141533 	
 40.0021 	-0.00132683 	
 49.9976 	-0.00123159 	
 59.9939 	-0.00113391 	
 69.9962 	-0.00103443 	
 80.0026 	-0.000933816 	
 89.9955 	-0.000835045 	
 99.9957 	-0.000735574 	
 110.008 	-0.000635214 	
 120.006 	-0.000520651 	
 129.999 	-0.000428862 	
 140.004 	-0.000329698 	
 150.001 	-0.000228434 	
 159.991 	-0.000125209 	
 169.999 	-0.00000653267 	
 180 	 0.000110552 	
 190.002 	 0.000202182 	
 199.999 	 0.000307013 	
 250.004 	 0.000968591 	
 300 	 0.00162862 	
 350.002 	 0.00246996 	
 399.993 	 0.00332779 	
 450.009 	 0.00409448 	
 500.004 	 0.00473956 	
 550.007 	 0.00526676 	
 600.003 	 0.00572777 	
 650.005 	 0.0060726 	
 700 	 0.00638115 	
 750.007 	 0.00664398 	
 800.005 	 0.00686958 	
 850.002 	 0.00706558 	
 900 	 0.00724021 	
 950.005 	 0.00739608 	
 1000.01 	 0.00753708 	
 2000 	 0.00894785 	
 3000.04 	 0.009448 	
 4000.02 	 0.00968573 	
 5000 	 0.00980733 	
 6000.03 	 0.00984852 	
 7000.03 	 0.00986217 	
 8000.01 	 0.00985618 	
 9000 	 0.00983736 	
 10000 	 0.00980848 	
 11000 	 0.00977019 	
 12000 	 0.0097279 	
 13000 	 0.00968004 	
 14000 	 0.00962824 	
 15000 	 0.00957412 	
 16000 	 0.00951735 	
 17000 	 0.00945666 	
 18000 	 0.00940247 	
 18588.9 	 0.00936377 	

	
	
