Start Time:  22-07-2025 13:37:18          Time Completed:  22-07-2025 14:26:57      Elapsed Time:  00:49:38
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_vert.txt
Plot File:     C:\IDEASVSM\LS_QC\BA_seco_orientado_vert.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\BA_seco_orientado_vert.dat

***DATA***

Field(G)	 Moment(emu)	
 70.0081 	-0.000524657 	
 80.012 	-0.000458879 	
 89.9989 	-0.000382085 	
 99.9977 	-0.000323056 	
 109.996 	-0.000257987 	
 120.007 	-0.000190502 	
 129.993 	-0.000121688 	
 140.005 	-0.0000524298 	
 149.999 	 0.0000309699 	
 160.007 	 0.000112277 	
 170.004 	 0.000173656 	
 180.003 	 0.000247049 	
 190.004 	 0.000325563 	
 199.992 	 0.000409067 	
 250.004 	 0.000909345 	
 299.998 	 0.001378 	
 350.001 	 0.00182128 	
 400.007 	 0.00218471 	
 450 	 0.00247532 	
 500.001 	 0.00270783 	
 550.003 	 0.00289999 	
 600.005 	 0.003062 	
 650.001 	 0.00320052 	
 700.01 	 0.0033197 	
 749.994 	 0.00342466 	
 799.986 	 0.00351641 	
 850.003 	 0.00359887 	
 900.006 	 0.0036735 	
 950.004 	 0.00374191 	
 1000 	 0.00380433 	
 2000 	 0.00447728 	
 3000.01 	 0.00474722 	
 4000.01 	 0.00488937 	
 5000.01 	 0.00497735 	
 6000.02 	 0.00502713 	
 7000.01 	 0.00506344 	
 7999.99 	 0.00509189 	
 9000.01 	 0.00511525 	
 10000 	 0.00513292 	
 11000 	 0.00514754 	
 12000 	 0.00515951 	
 13000 	 0.00517067 	
 14000 	 0.00517926 	
 15000 	 0.00518677 	
 16000 	 0.00519357 	
 17000 	 0.00519938 	
 18000 	 0.00520572 	
 19000 	 0.00521112 	

	
	
